####### Module map (module,file) #######
#repository;file;subsystem
torvalds/linux;arch/ia64/hp/sim/Makefile;arch
torvalds/linux;arch/ia64/hp/sim/simeth.c;arch
torvalds/linux;arch/ia64/hp/sim/hpsim_irq.c;arch
torvalds/linux;arch/ia64/hp/sim/hpsim.S;arch
torvalds/linux;arch/ia64/hp/sim/hpsim_console.c;arch
torvalds/linux;arch/ia64/hp/sim/hpsim_machvec.c;arch
torvalds/linux;arch/ia64/hp/sim/hpsim_setup.c;arch
torvalds/linux;arch/ia64/hp/common/aml_nfw.c;arch
torvalds/linux;arch/ia64/hp/common/Makefile;arch
torvalds/linux;arch/ia64/hp/common/hwsw_iommu.c;arch
torvalds/linux;arch/ia64/hp/common/sba_iommu.c;arch
torvalds/linux;arch/ia64/hp/zx1/Makefile;arch
torvalds/linux;arch/ia64/hp/zx1/hpzx1_machvec.c;arch
torvalds/linux;arch/ia64/hp/zx1/hpzx1_swiotlb_machvec.c;arch
torvalds/linux;arch/ia64/mm/init.c;arch
torvalds/linux;arch/ia64/mm/Makefile;arch
torvalds/linux;arch/ia64/mm/numa.c;arch
torvalds/linux;arch/ia64/mm/fault.c;arch
torvalds/linux;arch/ia64/mm/extable.c;arch
torvalds/linux;arch/ia64/mm/hugetlbpage.c;arch
torvalds/linux;arch/ia64/mm/discontig.c;arch
torvalds/linux;arch/ia64/mm/contig.c;arch
torvalds/linux;arch/ia64/mm/ioremap.c;arch
torvalds/linux;arch/ia64/mm/tlb.c;arch
torvalds/linux;arch/ia64/dig/Makefile;arch
torvalds/linux;arch/ia64/dig/setup.c;arch
torvalds/linux;arch/ia64/dig/machvec.c;arch
torvalds/linux;arch/ia64/dig/machvec_vtd.c;arch
torvalds/linux;arch/ia64/kernel/mca_drv_asm.S;arch
torvalds/linux;arch/ia64/kernel/efi.c;arch
torvalds/linux;arch/ia64/kernel/elfcore.c;arch
torvalds/linux;arch/ia64/kernel/kprobes.c;arch
torvalds/linux;arch/ia64/kernel/unwind.c;arch
torvalds/linux;arch/ia64/kernel/pci-dma.c;arch
torvalds/linux;arch/ia64/kernel/process.c;arch
torvalds/linux;arch/ia64/kernel/perfmon_mckinley.h;arch
torvalds/linux;arch/ia64/kernel/mca.c;arch
torvalds/linux;arch/ia64/kernel/time.c;arch
torvalds/linux;arch/ia64/kernel/unaligned.c;arch
torvalds/linux;arch/ia64/kernel/mca_drv.h;arch
torvalds/linux;arch/ia64/kernel/ia64_ksyms.c;arch
torvalds/linux;arch/ia64/kernel/err_inject.c;arch
torvalds/linux;arch/ia64/kernel/asm-offsets.c;arch
torvalds/linux;arch/ia64/kernel/entry.h;arch
torvalds/linux;arch/ia64/kernel/iosapic.c;arch
torvalds/linux;arch/ia64/kernel/perfmon_generic.h;arch
torvalds/linux;arch/ia64/kernel/gate.S;arch
torvalds/linux;arch/ia64/kernel/pci-swiotlb.c;arch
torvalds/linux;arch/ia64/kernel/Makefile;arch
torvalds/linux;arch/ia64/kernel/minstate.h;arch
torvalds/linux;arch/ia64/kernel/perfmon_itanium.h;arch
torvalds/linux;arch/ia64/kernel/entry.S;arch
torvalds/linux;arch/ia64/kernel/head.S;arch
torvalds/linux;arch/ia64/kernel/paravirt.c;arch
torvalds/linux;arch/ia64/kernel/fsyscall_gtod_data.h;arch
torvalds/linux;arch/ia64/kernel/gate-data.S;arch
torvalds/linux;arch/ia64/kernel/paravirtentry.S;arch
torvalds/linux;arch/ia64/kernel/uncached.c;arch
torvalds/linux;arch/ia64/kernel/salinfo.c;arch
torvalds/linux;arch/ia64/kernel/topology.c;arch
torvalds/linux;arch/ia64/kernel/numa.c;arch
torvalds/linux;arch/ia64/kernel/nr-irqs.c;arch
torvalds/linux;arch/ia64/kernel/perfmon_montecito.h;arch
torvalds/linux;arch/ia64/kernel/smp.c;arch
torvalds/linux;arch/ia64/kernel/machine_kexec.c;arch
torvalds/linux;arch/ia64/kernel/crash.c;arch
torvalds/linux;arch/ia64/kernel/esi_stub.S;arch
torvalds/linux;arch/ia64/kernel/.gitignore;arch
torvalds/linux;arch/ia64/kernel/irq_lsapic.c;arch
torvalds/linux;arch/ia64/kernel/mca_drv.c;arch
torvalds/linux;arch/ia64/kernel/audit.c;arch
torvalds/linux;arch/ia64/kernel/stacktrace.c;arch
torvalds/linux;arch/ia64/kernel/sal.c;arch
torvalds/linux;arch/ia64/kernel/unwind_i.h;arch
torvalds/linux;arch/ia64/kernel/traps.c;arch
torvalds/linux;arch/ia64/kernel/setup.c;arch
torvalds/linux;arch/ia64/kernel/perfmon.c;arch
torvalds/linux;arch/ia64/kernel/module.c;arch
torvalds/linux;arch/ia64/kernel/vmlinux.lds.S;arch
torvalds/linux;arch/ia64/kernel/irq_ia64.c;arch
torvalds/linux;arch/ia64/kernel/pal.S;arch
torvalds/linux;arch/ia64/kernel/brl_emu.c;arch
torvalds/linux;arch/ia64/kernel/init_task.c;arch
torvalds/linux;arch/ia64/kernel/dma-mapping.c;arch
torvalds/linux;arch/ia64/kernel/mca_asm.S;arch
torvalds/linux;arch/ia64/kernel/acpi.c;arch
torvalds/linux;arch/ia64/kernel/jprobes.S;arch
torvalds/linux;arch/ia64/kernel/paravirt_patch.c;arch
torvalds/linux;arch/ia64/kernel/esi.c;arch
torvalds/linux;arch/ia64/kernel/smpboot.c;arch
torvalds/linux;arch/ia64/kernel/relocate_kernel.S;arch
torvalds/linux;arch/ia64/kernel/ftrace.c;arch
torvalds/linux;arch/ia64/kernel/sigframe.h;arch
torvalds/linux;arch/ia64/kernel/Makefile.gate;arch
torvalds/linux;arch/ia64/kernel/efi_stub.S;arch
torvalds/linux;arch/ia64/kernel/irq.c;arch
torvalds/linux;arch/ia64/kernel/machvec.c;arch
torvalds/linux;arch/ia64/kernel/fsys.S;arch
torvalds/linux;arch/ia64/kernel/crash_dump.c;arch
torvalds/linux;arch/ia64/kernel/ivt.S;arch
torvalds/linux;arch/ia64/kernel/msi_ia64.c;arch
torvalds/linux;arch/ia64/kernel/paravirt_patchlist.c;arch
torvalds/linux;arch/ia64/kernel/perfmon_default_smpl.c;arch
torvalds/linux;arch/ia64/kernel/gate.lds.S;arch
torvalds/linux;arch/ia64/kernel/signal.c;arch
torvalds/linux;arch/ia64/kernel/unwind_decoder.c;arch
torvalds/linux;arch/ia64/kernel/patch.c;arch
torvalds/linux;arch/ia64/kernel/ptrace.c;arch
torvalds/linux;arch/ia64/kernel/paravirt_patchlist.h;arch
torvalds/linux;arch/ia64/kernel/acpi-ext.c;arch
torvalds/linux;arch/ia64/kernel/paravirt_inst.h;arch
torvalds/linux;arch/ia64/kernel/palinfo.c;arch
torvalds/linux;arch/ia64/kernel/cyclone.c;arch
torvalds/linux;arch/ia64/kernel/sys_ia64.c;arch
torvalds/linux;arch/ia64/lib/do_csum.S;arch
torvalds/linux;arch/ia64/lib/strnlen_user.S;arch
torvalds/linux;arch/ia64/lib/strlen_user.S;arch
torvalds/linux;arch/ia64/lib/xor.S;arch
torvalds/linux;arch/ia64/lib/io.c;arch
torvalds/linux;arch/ia64/lib/Makefile;arch
torvalds/linux;arch/ia64/lib/ip_fast_csum.S;arch
torvalds/linux;arch/ia64/lib/memcpy_mck.S;arch
torvalds/linux;arch/ia64/lib/idiv32.S;arch
torvalds/linux;arch/ia64/lib/memset.S;arch
torvalds/linux;arch/ia64/lib/strlen.S;arch
torvalds/linux;arch/ia64/lib/memcpy.S;arch
torvalds/linux;arch/ia64/lib/clear_user.S;arch
torvalds/linux;arch/ia64/lib/flush.S;arch
torvalds/linux;arch/ia64/lib/carta_random.S;arch
torvalds/linux;arch/ia64/lib/copy_page_mck.S;arch
torvalds/linux;arch/ia64/lib/idiv64.S;arch
torvalds/linux;arch/ia64/lib/copy_user.S;arch
torvalds/linux;arch/ia64/lib/strncpy_from_user.S;arch
torvalds/linux;arch/ia64/lib/clear_page.S;arch
torvalds/linux;arch/ia64/lib/copy_page.S;arch
torvalds/linux;arch/ia64/lib/csum_partial_copy.c;arch
torvalds/linux;arch/ia64/lib/checksum.c;arch
torvalds/linux;arch/ia64/module.lds;arch
torvalds/linux;arch/ia64/Kconfig.debug;arch
torvalds/linux;arch/ia64/oprofile/init.c;arch
torvalds/linux;arch/ia64/oprofile/Makefile;arch
torvalds/linux;arch/ia64/oprofile/perfmon.c;arch
torvalds/linux;arch/ia64/oprofile/backtrace.c;arch
torvalds/linux;arch/ia64/scripts/check-text-align.S;arch
torvalds/linux;arch/ia64/scripts/toolchain-flags;arch
torvalds/linux;arch/ia64/scripts/pvcheck.sed;arch
torvalds/linux;arch/ia64/scripts/check-gas;arch
torvalds/linux;arch/ia64/scripts/check-serialize.S;arch
torvalds/linux;arch/ia64/scripts/check-model.c;arch
torvalds/linux;arch/ia64/scripts/check-segrel.lds;arch
torvalds/linux;arch/ia64/scripts/check-gas-asm.S;arch
torvalds/linux;arch/ia64/scripts/check-segrel.S;arch
torvalds/linux;arch/ia64/scripts/unwcheck.py;arch
torvalds/linux;arch/ia64/pci/pci.c;arch
torvalds/linux;arch/ia64/pci/Makefile;arch
torvalds/linux;arch/ia64/pci/fixup.c;arch
torvalds/linux;arch/ia64/install.sh;arch
torvalds/linux;arch/s390/configs/default_defconfig;arch
torvalds/linux;arch/s390/configs/gcov_defconfig;arch
torvalds/linux;arch/s390/configs/performance_defconfig;arch
torvalds/linux;arch/s390/configs/zfcpdump_defconfig;arch
torvalds/linux;arch/s390/appldata/appldata_os.c;arch
torvalds/linux;arch/s390/appldata/Makefile;arch
torvalds/linux;arch/s390/appldata/appldata_mem.c;arch
torvalds/linux;arch/s390/appldata/appldata_net_sum.c;arch
torvalds/linux;arch/s390/appldata/appldata_base.c;arch
torvalds/linux;arch/s390/appldata/appldata.h;arch
torvalds/linux;arch/s390/boot/Makefile;arch
torvalds/linux;arch/s390/boot/.gitignore;arch
torvalds/linux;arch/s390/boot/install.sh;arch
torvalds/linux;arch/s390/boot/compressed/Makefile;arch
torvalds/linux;arch/s390/boot/compressed/head31.S;arch
torvalds/linux;arch/s390/boot/compressed/misc.c;arch
torvalds/linux;arch/s390/boot/compressed/.gitignore;arch
torvalds/linux;arch/s390/boot/compressed/head64.S;arch
torvalds/linux;arch/s390/boot/compressed/vmlinux.scr;arch
torvalds/linux;arch/s390/boot/compressed/vmlinux.lds.S;arch
torvalds/linux;arch/s390/hypfs/inode.c;arch
torvalds/linux;arch/s390/hypfs/hypfs_diag0c.c;arch
torvalds/linux;arch/s390/hypfs/Makefile;arch
torvalds/linux;arch/s390/hypfs/hypfs.h;arch
torvalds/linux;arch/s390/hypfs/hypfs_vm.c;arch
torvalds/linux;arch/s390/hypfs/hypfs_diag.c;arch
torvalds/linux;arch/s390/hypfs/hypfs_sprp.c;arch
torvalds/linux;arch/s390/hypfs/hypfs_dbfs.c;arch
torvalds/linux;arch/s390/include/asm/fb.h;arch
torvalds/linux;arch/s390/include/asm/io.h;arch
torvalds/linux;arch/s390/include/asm/ctl_reg.h;arch
torvalds/linux;arch/s390/include/asm/termios.h;arch
torvalds/linux;arch/s390/include/asm/futex.h;arch
torvalds/linux;arch/s390/include/asm/segment.h;arch
torvalds/linux;arch/s390/include/asm/string.h;arch
torvalds/linux;arch/s390/include/asm/cmb.h;arch
torvalds/linux;arch/s390/include/asm/bitops.h;arch
torvalds/linux;arch/s390/include/asm/ptrace.h;arch
torvalds/linux;arch/s390/include/asm/cacheflush.h;arch
torvalds/linux;arch/s390/include/asm/diag.h;arch
torvalds/linux;arch/s390/include/asm/setup.h;arch
torvalds/linux;arch/s390/include/asm/cmpxchg.h;arch
torvalds/linux;arch/s390/include/asm/clp.h;arch
torvalds/linux;arch/s390/include/asm/hw_irq.h;arch
torvalds/linux;arch/s390/include/asm/delay.h;arch
torvalds/linux;arch/s390/include/asm/mathemu.h;arch
torvalds/linux;arch/s390/include/asm/unaligned.h;arch
torvalds/linux;arch/s390/include/asm/runtime_instr.h;arch
torvalds/linux;arch/s390/include/asm/vtimer.h;arch
torvalds/linux;arch/s390/include/asm/device.h;arch
torvalds/linux;arch/s390/include/asm/dma.h;arch
torvalds/linux;arch/s390/include/asm/pci_dma.h;arch
torvalds/linux;arch/s390/include/asm/asm-offsets.h;arch
torvalds/linux;arch/s390/include/asm/mmu.h;arch
torvalds/linux;arch/s390/include/asm/sclp.h;arch
torvalds/linux;arch/s390/include/asm/topology.h;arch
torvalds/linux;arch/s390/include/asm/ccwdev.h;arch
torvalds/linux;arch/s390/include/asm/mman.h;arch
torvalds/linux;arch/s390/include/asm/linkage.h;arch
torvalds/linux;arch/s390/include/asm/kmap_types.h;arch
torvalds/linux;arch/s390/include/asm/cpu.h;arch
torvalds/linux;arch/s390/include/asm/pgalloc.h;arch
torvalds/linux;arch/s390/include/asm/sysinfo.h;arch
torvalds/linux;arch/s390/include/asm/sigp.h;arch
torvalds/linux;arch/s390/include/asm/kexec.h;arch
torvalds/linux;arch/s390/include/asm/jump_label.h;arch
torvalds/linux;arch/s390/include/asm/percpu.h;arch
torvalds/linux;arch/s390/include/asm/idals.h;arch
torvalds/linux;arch/s390/include/asm/irq.h;arch
torvalds/linux;arch/s390/include/asm/serial.h;arch
torvalds/linux;arch/s390/include/asm/cpcmd.h;arch
torvalds/linux;arch/s390/include/asm/reset.h;arch
torvalds/linux;arch/s390/include/asm/vtime.h;arch
torvalds/linux;arch/s390/include/asm/smp.h;arch
torvalds/linux;arch/s390/include/asm/mmu_context.h;arch
torvalds/linux;arch/s390/include/asm/cputime.h;arch
torvalds/linux;arch/s390/include/asm/debug.h;arch
torvalds/linux;arch/s390/include/asm/cpu_mf.h;arch
torvalds/linux;arch/s390/include/asm/chpid.h;arch
torvalds/linux;arch/s390/include/asm/vga.h;arch
torvalds/linux;arch/s390/include/asm/ftrace.h;arch
torvalds/linux;arch/s390/include/asm/irqflags.h;arch
torvalds/linux;arch/s390/include/asm/isc.h;arch
torvalds/linux;arch/s390/include/asm/nmi.h;arch
torvalds/linux;arch/s390/include/asm/irq_regs.h;arch
torvalds/linux;arch/s390/include/asm/emergency-restart.h;arch
torvalds/linux;arch/s390/include/asm/pci_debug.h;arch
torvalds/linux;arch/s390/include/asm/idle.h;arch
torvalds/linux;arch/s390/include/asm/mutex.h;arch
torvalds/linux;arch/s390/include/asm/cio.h;arch
torvalds/linux;arch/s390/include/asm/signal.h;arch
torvalds/linux;arch/s390/include/asm/shmparam.h;arch
torvalds/linux;arch/s390/include/asm/bugs.h;arch
torvalds/linux;arch/s390/include/asm/kdebug.h;arch
torvalds/linux;arch/s390/include/asm/dis.h;arch
torvalds/linux;arch/s390/include/asm/seccomp.h;arch
torvalds/linux;arch/s390/include/asm/current.h;arch
torvalds/linux;arch/s390/include/asm/lowcore.h;arch
torvalds/linux;arch/s390/include/asm/rwsem.h;arch
torvalds/linux;arch/s390/include/asm/ccwgroup.h;arch
torvalds/linux;arch/s390/include/asm/module.h;arch
torvalds/linux;arch/s390/include/asm/pci.h;arch
torvalds/linux;arch/s390/include/asm/cache.h;arch
torvalds/linux;arch/s390/include/asm/elf.h;arch
torvalds/linux;arch/s390/include/asm/checksum.h;arch
torvalds/linux;arch/s390/include/asm/user.h;arch
torvalds/linux;arch/s390/include/asm/barrier.h;arch
torvalds/linux;arch/s390/include/asm/kvm_para.h;arch
torvalds/linux;arch/s390/include/asm/schid.h;arch
torvalds/linux;arch/s390/include/asm/kprobes.h;arch
torvalds/linux;arch/s390/include/asm/exec.h;arch
torvalds/linux;arch/s390/include/asm/dma-mapping.h;arch
torvalds/linux;arch/s390/include/asm/hardirq.h;arch
torvalds/linux;arch/s390/include/asm/fcx.h;arch
torvalds/linux;arch/s390/include/asm/sfp-machine.h;arch
torvalds/linux;arch/s390/include/asm/etr.h;arch
torvalds/linux;arch/s390/include/asm/syscall.h;arch
torvalds/linux;arch/s390/include/asm/uprobes.h;arch
torvalds/linux;arch/s390/include/asm/uaccess.h;arch
torvalds/linux;arch/s390/include/asm/ebcdic.h;arch
torvalds/linux;arch/s390/include/asm/unistd.h;arch
torvalds/linux;arch/s390/include/asm/switch_to.h;arch
torvalds/linux;arch/s390/include/asm/pci_clp.h;arch
torvalds/linux;arch/s390/include/asm/local.h;arch
torvalds/linux;arch/s390/include/asm/page.h;arch
torvalds/linux;arch/s390/include/asm/pci_io.h;arch
torvalds/linux;arch/s390/include/asm/pgtable.h;arch
torvalds/linux;arch/s390/include/asm/spinlock.h;arch
torvalds/linux;arch/s390/include/asm/tlbflush.h;arch
torvalds/linux;arch/s390/include/asm/perf_event.h;arch
torvalds/linux;arch/s390/include/asm/compat.h;arch
torvalds/linux;arch/s390/include/asm/ipl.h;arch
torvalds/linux;arch/s390/include/asm/timex.h;arch
torvalds/linux;arch/s390/include/asm/vdso.h;arch
torvalds/linux;arch/s390/include/asm/types.h;arch
torvalds/linux;arch/s390/include/asm/kvm_host.h;arch
torvalds/linux;arch/s390/include/asm/qdio.h;arch
torvalds/linux;arch/s390/include/asm/sparsemem.h;arch
torvalds/linux;arch/s390/include/asm/bug.h;arch
torvalds/linux;arch/s390/include/asm/itcw.h;arch
torvalds/linux;arch/s390/include/asm/spinlock_types.h;arch
torvalds/linux;arch/s390/include/asm/os_info.h;arch
torvalds/linux;arch/s390/include/asm/div64.h;arch
torvalds/linux;arch/s390/include/asm/scsw.h;arch
torvalds/linux;arch/s390/include/asm/hugetlb.h;arch
torvalds/linux;arch/s390/include/asm/sfp-util.h;arch
torvalds/linux;arch/s390/include/asm/extmem.h;arch
torvalds/linux;arch/s390/include/asm/facility.h;arch
torvalds/linux;arch/s390/include/asm/pci_insn.h;arch
torvalds/linux;arch/s390/include/asm/atomic.h;arch
torvalds/linux;arch/s390/include/asm/thread_info.h;arch
torvalds/linux;arch/s390/include/asm/Kbuild;arch
torvalds/linux;arch/s390/include/asm/tlb.h;arch
torvalds/linux;arch/s390/include/asm/airq.h;arch
torvalds/linux;arch/s390/include/asm/processor.h;arch
torvalds/linux;arch/s390/include/asm/sections.h;arch
torvalds/linux;arch/s390/include/asm/css_chars.h;arch
torvalds/linux;arch/s390/include/asm/local64.h;arch
torvalds/linux;arch/s390/include/asm/crw.h;arch
torvalds/linux;arch/s390/include/asm/appldata.h;arch
torvalds/linux;arch/s390/include/asm/xor.h;arch
torvalds/linux;arch/s390/include/asm/eadm.h;arch
torvalds/linux;arch/s390/include/uapi/asm/virtio-ccw.h;arch
torvalds/linux;arch/s390/include/uapi/asm/termios.h;arch
torvalds/linux;arch/s390/include/uapi/asm/cmb.h;arch
torvalds/linux;arch/s390/include/uapi/asm/ioctls.h;arch
torvalds/linux;arch/s390/include/uapi/asm/ptrace.h;arch
torvalds/linux;arch/s390/include/uapi/asm/termbits.h;arch
torvalds/linux;arch/s390/include/uapi/asm/setup.h;arch
torvalds/linux;arch/s390/include/uapi/asm/posix_types.h;arch
torvalds/linux;arch/s390/include/uapi/asm/zcrypt.h;arch
torvalds/linux;arch/s390/include/uapi/asm/vtoc.h;arch
torvalds/linux;arch/s390/include/uapi/asm/sockios.h;arch
torvalds/linux;arch/s390/include/uapi/asm/ucontext.h;arch
torvalds/linux;arch/s390/include/uapi/asm/sie.h;arch
torvalds/linux;arch/s390/include/uapi/asm/param.h;arch
torvalds/linux;arch/s390/include/uapi/asm/errno.h;arch
torvalds/linux;arch/s390/include/uapi/asm/msgbuf.h;arch
torvalds/linux;arch/s390/include/uapi/asm/mman.h;arch
torvalds/linux;arch/s390/include/uapi/asm/sembuf.h;arch
torvalds/linux;arch/s390/include/uapi/asm/poll.h;arch
torvalds/linux;arch/s390/include/uapi/asm/statfs.h;arch
torvalds/linux;arch/s390/include/uapi/asm/shmbuf.h;arch
torvalds/linux;arch/s390/include/uapi/asm/socket.h;arch
torvalds/linux;arch/s390/include/uapi/asm/bitsperlong.h;arch
torvalds/linux;arch/s390/include/uapi/asm/debug.h;arch
torvalds/linux;arch/s390/include/uapi/asm/hypfs.h;arch
torvalds/linux;arch/s390/include/uapi/asm/chpid.h;arch
torvalds/linux;arch/s390/include/uapi/asm/kvm_virtio.h;arch
torvalds/linux;arch/s390/include/uapi/asm/byteorder.h;arch
torvalds/linux;arch/s390/include/uapi/asm/sigcontext.h;arch
torvalds/linux;arch/s390/include/uapi/asm/chsc.h;arch
torvalds/linux;arch/s390/include/uapi/asm/siginfo.h;arch
torvalds/linux;arch/s390/include/uapi/asm/signal.h;arch
torvalds/linux;arch/s390/include/uapi/asm/ipcbuf.h;arch
torvalds/linux;arch/s390/include/uapi/asm/ioctl.h;arch
torvalds/linux;arch/s390/include/uapi/asm/qeth.h;arch
torvalds/linux;arch/s390/include/uapi/asm/kvm_para.h;arch
torvalds/linux;arch/s390/include/uapi/asm/schid.h;arch
torvalds/linux;arch/s390/include/uapi/asm/unistd.h;arch
torvalds/linux;arch/s390/include/uapi/asm/kvm_perf.h;arch
torvalds/linux;arch/s390/include/uapi/asm/dasd.h;arch
torvalds/linux;arch/s390/include/uapi/asm/types.h;arch
torvalds/linux;arch/s390/include/uapi/asm/kvm.h;arch
torvalds/linux;arch/s390/include/uapi/asm/swab.h;arch
torvalds/linux;arch/s390/include/uapi/asm/auxvec.h;arch
torvalds/linux;arch/s390/include/uapi/asm/Kbuild;arch
torvalds/linux;arch/s390/include/uapi/asm/tape390.h;arch
torvalds/linux;arch/s390/include/uapi/asm/monwriter.h;arch
torvalds/linux;arch/s390/include/uapi/asm/stat.h;arch
torvalds/linux;arch/s390/include/uapi/asm/resource.h;arch
torvalds/linux;arch/s390/include/uapi/asm/fcntl.h;arch
torvalds/linux;arch/s390/include/uapi/asm/sclp_ctl.h;arch
torvalds/linux;arch/s390/Kconfig;arch
torvalds/linux;arch/s390/Makefile;arch
torvalds/linux;arch/s390/defconfig;arch
torvalds/linux;arch/s390/crypto/sha_common.c;arch
torvalds/linux;arch/s390/crypto/Makefile;arch
torvalds/linux;arch/s390/crypto/aes_s390.c;arch
torvalds/linux;arch/s390/crypto/des_s390.c;arch
torvalds/linux;arch/s390/crypto/sha256_s390.c;arch
torvalds/linux;arch/s390/crypto/prng.c;arch
torvalds/linux;arch/s390/crypto/crypt_s390.h;arch
torvalds/linux;arch/s390/crypto/sha512_s390.c;arch
torvalds/linux;arch/s390/crypto/sha1_s390.c;arch
torvalds/linux;arch/s390/crypto/ghash_s390.c;arch
torvalds/linux;arch/s390/crypto/sha.h;arch
torvalds/linux;arch/s390/mm/init.c;arch
torvalds/linux;arch/s390/mm/pgtable.c;arch
torvalds/linux;arch/s390/mm/maccess.c;arch
torvalds/linux;arch/s390/mm/Makefile;arch
torvalds/linux;arch/s390/mm/cmm.c;arch
torvalds/linux;arch/s390/mm/fault.c;arch
torvalds/linux;arch/s390/mm/pageattr.c;arch
torvalds/linux;arch/s390/mm/gup.c;arch
torvalds/linux;arch/s390/mm/vmem.c;arch
torvalds/linux;arch/s390/mm/extable.c;arch
torvalds/linux;arch/s390/mm/mmap.c;arch
torvalds/linux;arch/s390/mm/dump_pagetables.c;arch
torvalds/linux;arch/s390/mm/extmem.c;arch
torvalds/linux;arch/s390/mm/page-states.c;arch
torvalds/linux;arch/s390/mm/hugetlbpage.c;arch
torvalds/linux;arch/s390/mm/mem_detect.c;arch
torvalds/linux;arch/s390/math-emu/Makefile;arch
torvalds/linux;arch/s390/math-emu/math.c;arch
torvalds/linux;arch/s390/kvm/kvm-s390.c;arch
